slope,AccPdlActual,AccPdlTarget,G03,tEXT,tADM,kissShock,accelHole,G08,Gmax,Gpth,G2,G1,tG01,tGmax,NG08,NG2,NGmax,t10kph,t20kph,t4m,t10m,dGmin,dGmax,maxNEGdGafterGp,dNmin,vehicleRollback,critSlopeTakeOff,dur90GmaxD,G50kph,G70kph,G90kph,t80Gmax,zero50,zero100,Gpp,freqGpp,t0_sec,t0_min,t0_rel,SOC,name_base,annee,essai,name,prestation,mode,name_file,speed,mode_detail,pedale_press
0,100,100.0,4.19017120808062,7.04110849311406,-9999.0,0.578997539204994,0.462526580199054,4.46526744939497,4.79414356998255,4.72863257037037,4.57103954285714,4.52158620333427,0.170000000000002,2.97,-9999.0,-9999.0,-9999.0,0.75,1.33,1.55,2.33,-2.00703332676491,8.36673197948739,3.27680821475886,0.0,,,3.33,4.66207922779334,3.5815782065421,2.66987384248303,0.299999999999997,3.07,7.52,0.238463319290937,12.5000000000003,55.6,0.926666666666667,0.845166666666667,39.5,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_100%,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,Mode_SPORT,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_100%.dat,,,100.0
0,100,100.0,4.20289254537572,7.30895521343296,-9999.0,0.567228715483416,0.0888346229944315,4.53602110374579,4.69629251181577,4.65828194074074,4.62453044285714,4.56951973628819,0.170000000000002,3.14,-9999.0,-9999.0,-9999.0,0.739999999999995,1.31999999999999,1.56,2.33,-1.78142153272165,8.4930197152282,1.58235767233506,0.0,,,3.36,4.57269343284117,3.59724070501043,2.68248427433042,0.299999999999997,3.05,7.50999999999999,0.258027439741332,12.5000000000025,103.01,1.71683333333333,1.63533333333333,39.0,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_100%,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,Mode_SPORT,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_100%.dat,,,100.0
0,120,120.0,4.22924107302305,7.4825087086106,-9999.0,2.05518987778222,0.252804022231445,4.3584590773471,4.65561906234505,4.60185902592592,4.58671197142857,4.54563598291115,0.149999999999999,0.239999999999999,-9999.0,-9999.0,-9999.0,0.69,1.28,1.51,2.29,-4.29041636771688,3.25240397041373,2.17473431936828,0.0,,,3.45,4.53688857379658,3.58885128341714,2.62698564872589,0.199999999999999,3.02,7.53,1.37670556031152,12.5,7.64,0.127333333333333,0.0,38.5,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_125%,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,Mode_SPORT,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_125%.dat,,,125.0
0,120,120.0,4.259782186013,7.15877114660088,-9999.0,2.10782928366936,0.4284760443027,4.41608620709197,4.76741603085443,4.72123865185185,4.56838298571429,4.52343278494979,0.150000000000006,2.78,-9999.0,-9999.0,-9999.0,0.700000000000003,1.28,1.51000000000001,2.28,-3.94807492976401,3.00271818459228,3.05870439477389,0.0,,,3.45,4.47841444758172,3.59511974821614,2.6642504966265,0.200000000000003,2.96,7.48,1.31325893736643,12.5000000000003,55.58,0.926333333333333,0.799,38.0,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_125%,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,Mode_SPORT,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_125%.dat,,,125.0
0,120,120.0,4.30292795264871,7.30000000000012,-9999.0,2.11030178669456,0.246955273521606,4.4457501446314,4.7720804510664,4.69191595555556,4.5400069,4.59467200028233,0.149999999999991,2.89,-9999.0,-9999.0,-9999.0,0.689999999999998,1.27,1.5,2.27,-4.1808524589718,3.30309803182725,1.70866844495818,0.0,,,3.45,4.74644911804232,3.62012047368134,2.72283774147808,0.200000000000003,3.01000000000001,7.42,1.23599511782286,12.5000000000025,102.23,1.70383333333333,1.5765,37.5,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_125%,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,Mode_SPORT,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_125%.dat,,,125.0
0,100,100.0,4.12574930539756,8.24728942798835,-9999.0,0.563879724008181,0.502926064436062,4.5894307015046,4.74907063422075,4.67583706666667,4.59676435714286,4.72547961795042,0.17,2.78,-9999.0,-9999.0,-9999.0,0.639999999999999,1.15,1.55,2.33,-4.16878589951835,8.96417320292207,3.40556659356843,0.0,,,3.45,4.51516389796952,3.83192984902944,2.90260359506347,0.299999999999999,2.63,7.27,0.398811310839265,12.4999999999997,10.72,0.178666666666667,0.0,51.0,HYUNDAI_KONA_EV_TAKE_OFF_SOC60%_mode_SPORT_100%,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,Mode_SPORT,HYUNDAI_KONA_EV_TAKE_OFF_SOC60%_mode_SPORT_100%.dat,,,100.0
0,100,100.0,4.35604402719244,8.3828533378798,-9999.0,0.500225501311145,0.103788205140742,4.63720844101839,5.01032194793791,4.96375596296296,4.74171942857143,4.68114460514135,0.169999999999995,3.16999999999999,-9999.0,-9999.0,-9999.0,0.75,1.32,1.55,2.31,-2.50750248290625,9.51561543734569,1.70902736850658,0.0,,,3.45,4.98244820419565,3.85192211848135,2.82875087969353,0.309999999999995,2.98,7.09999999999999,0.226490774575256,12.499999999998,52.05,0.8675,0.688833333333333,50.0,HYUNDAI_KONA_EV_TAKE_OFF_SOC60%_mode_SPORT_100%,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,Mode_SPORT,HYUNDAI_KONA_EV_TAKE_OFF_SOC60%_mode_SPORT_100%.dat,,,100.0
0,100,100.0,4.28933436867062,8.18866232653923,-9999.0,0.592647992946189,0.168336713371593,4.58000102182891,4.81165991637787,4.74460582222222,4.75436177142857,4.70343805779138,0.170000000000002,3.29000000000001,-9999.0,-9999.0,-9999.0,0.730000000000004,1.30000000000001,1.55000000000001,2.31,-1.94779727048631,8.27714202386929,2.05462069139819,0.0,,,3.45,4.63879917906389,3.88421320132247,2.8933707708202,0.300000000000011,2.98,7.15000000000001,0.262846732027543,6.25000000000013,99.8,1.66333333333333,1.48466666666667,49.5,HYUNDAI_KONA_EV_TAKE_OFF_SOC60%_mode_SPORT_100%,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,Mode_SPORT,HYUNDAI_KONA_EV_TAKE_OFF_SOC60%_mode_SPORT_100%.dat,,,100.0
0,120,120.0,4.2565346311901,8.21818098140509,-9999.0,2.14930111669376,0.205646895372611,4.40267033873145,4.74362101702308,4.7114254037037,4.58328182857143,4.5613624906121,0.17,0.25,-9999.0,-9999.0,-9999.0,0.72,1.31,1.52,2.3,-4.46428872320785,3.24074885260721,2.22256528250839,0.0,,,3.49,4.61045014375409,3.83077814419373,2.87082284574795,0.22,3.0,7.22,1.54479964809127,12.5,2.54,0.0423333333333333,0.0,50.0,HYUNDAI_KONA_EV_TAKE_OFF_SOC60%_mode_SPORT_125%,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,Mode_SPORT,HYUNDAI_KONA_EV_TAKE_OFF_SOC60%_mode_SPORT_125%.dat,,,125.0
0,120,120.0,4.37344779162836,8.32851383008924,-9999.0,2.05483825220765,0.227832722166691,4.43673298649985,4.95048344782846,4.93563458148148,4.72369281428572,4.61944265705322,0.159999999999997,0.25,-9999.0,-9999.0,-9999.0,0.719999999999999,1.3,1.52,2.27999999999999,-5.09977572463454,3.48660470200213,1.74403505840481,0.0,,,3.49,4.91110503358332,3.84872938963825,2.88227902770471,0.219999999999999,2.98999999999999,7.12,1.49244344765098,10.0000000000006,40.41,0.6735,0.631166666666667,49.0,HYUNDAI_KONA_EV_TAKE_OFF_SOC60%_mode_SPORT_125%,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,Mode_SPORT,HYUNDAI_KONA_EV_TAKE_OFF_SOC60%_mode_SPORT_125%.dat,,,125.0
